 64,     128.00,     181.00,       1.00,       0.00,    2737.79,    2737.79,     128.00,     181.00,       0.00,       0.00,     128.00,     128.00,     128.00,     128.00,    1148.23,      68.34,      40.06,       0.00
 65,     234.00,      84.00,       2.00,       0.00,   13092.20,   19176.75,     234.00,      84.34,       0.00,       0.47,     234.00,     234.00,     185.00,     234.00,    1143.90,     196.35,      69.06,       0.00
  2,     259.00,       2.00,       2.00,       0.00,    2698.53,    5120.84,     259.00,       2.48,       0.00,       0.50,     259.00,     259.00,     185.00,     259.00,    1166.78,       0.00,       0.00,       0.00
  8,     326.00,      24.00,       2.00,       0.00,    2780.08,    4924.34,     326.00,      23.54,       0.00,       0.50,     326.00,     326.00,     185.00,     326.00,    1437.17,      20.74,     167.89,       0.00
  9,     328.00,      41.00,       1.00,       0.00,    2372.89,    2372.89,     328.00,      41.00,       0.00,       0.00,     328.00,     328.00,     185.00,     328.00,    1480.33,      33.23,      71.41,       0.00
 12,     363.00,     162.00,       2.00,       0.00,    2952.68,    5121.55,     363.00,     162.45,       0.00,       0.50,     363.00,     363.00,     185.00,     363.00,    1559.57,      24.22,     149.52,       0.00
 14,     370.00,      32.00,       1.00,       0.00,    2847.53,    2847.53,     370.00,      32.00,       0.00,       0.00,     370.00,     370.00,     185.00,     370.00,    1085.07,      57.20,      49.78,       0.00
 17,     382.00,     140.00,       2.00,       0.00,    2556.32,    5056.16,     382.00,     139.50,       0.00,       0.50,     382.00,     382.00,     185.00,     382.00,    1346.58,       0.63,    5674.99,       0.00
 19,     384.00,     158.00,       2.00,       0.00,    3255.70,    6999.59,     384.00,     157.48,       0.00,       0.50,     384.00,     384.00,     185.00,     384.00,    1427.05,      65.80,      75.22,       0.00
 20,       3.00,      26.00,       2.00,       0.00,    3077.72,    6533.94,       3.00,      26.52,       0.00,       0.50,       3.00,       3.00,       3.00,       3.00,    1282.88,       0.00,       0.00,       0.00
 21,       5.00,      44.00,       2.00,       0.00,    2373.91,    4703.07,       5.00,      44.50,       0.00,       0.50,       5.00,       5.00,       5.00,       5.00,    1536.27,       5.56,     598.12,       0.00
 22,      30.00,      76.00,       1.00,       0.00,    2572.84,    2572.84,      30.00,      76.00,       0.00,       0.00,      30.00,      30.00,      30.00,      30.00,    1266.24,      33.18,      77.53,       0.00
 23,     114.00,      55.00,       1.00,       0.00,    2687.11,    2687.11,     114.00,      55.00,       0.00,       0.00,     114.00,     114.00,     114.00,     114.00,    1395.41,      20.17,     133.22,       0.00
 24,     128.00,     182.00,       1.00,       0.00,    2886.93,    2886.93,     128.00,     182.00,       0.00,       0.00,     128.00,     128.00,     128.00,     128.00,    1131.52,       5.60,     515.52,       0.00
 26,     162.00,     100.00,       1.00,       0.00,    3080.19,    3080.19,     162.00,     100.00,       0.00,       0.00,     162.00,     162.00,     162.00,     162.00,    1079.07,      22.69,     135.75,       0.00
 27,     219.00,      31.00,       1.00,       0.00,    3011.48,    3011.48,     219.00,      31.00,       0.00,       0.00,     219.00,     219.00,     185.00,     219.00,    1123.62,       0.56,    5330.04,       0.00
 29,     231.00,     139.00,       1.00,       0.00,    2729.39,    2729.39,     231.00,     139.00,       0.00,       0.00,     231.00,     231.00,     185.00,     231.00,    1241.39,      38.50,      70.89,       0.00
 30,     233.00,     157.00,       2.00,       0.00,    2673.74,    4813.31,     233.00,     156.54,       0.00,       0.50,     233.00,     233.00,     185.00,     233.00,    1226.56,      48.30,      70.47,       0.00
 32,     248.00,      98.00,       2.00,       0.00,    2717.32,    5282.35,     248.00,      97.51,       0.00,       0.50,     248.00,     248.00,     185.00,     248.00,    1131.89,      16.59,     225.15,       0.00
 34,     259.00,       2.00,       1.00,       0.00,    2839.12,    2839.12,     259.00,       2.00,       0.00,       0.00,     259.00,     259.00,     185.00,     259.00,    1142.73,       0.00,       0.00,       0.00
 36,     273.00,     128.00,       2.00,       0.00,    2399.10,    4445.76,     273.00,     128.48,       0.00,       0.50,     273.00,     273.00,     185.00,     273.00,    1419.18,      30.48,     103.14,       0.00
 37,     286.00,      52.00,       2.00,       0.00,    2905.95,    5190.41,     286.00,      51.54,       0.00,       0.50,     286.00,     286.00,     185.00,     286.00,    1268.21,      67.27,      54.56,       0.00
 39,     298.00,     159.00,       2.00,       0.00,    2470.15,    4602.62,     298.00,     159.48,       0.00,       0.50,     298.00,     298.00,     185.00,     298.00,    1365.89,      25.31,     128.59,       0.00
 43,     328.00,      41.00,       2.00,       0.00,    2930.40,    5184.21,     328.00,      41.46,       0.00,       0.50,     328.00,     328.00,     185.00,     328.00,    1285.33,      61.69,      59.43,       0.00
 44,     365.00,     180.00,       1.00,       0.00,    3242.24,    3242.24,     365.00,     180.00,       0.00,       0.00,     365.00,     365.00,     185.00,     365.00,    1296.01,      45.73,      70.91,       0.00
 48,     372.00,      49.00,       2.00,       0.00,    2408.51,    4316.33,     372.00,      49.47,       0.00,       0.50,     372.00,     372.00,     185.00,     372.00,    1452.51,      15.99,     190.88,       0.00
 49,     378.00,     104.00,       2.00,       0.00,    2887.47,    5174.00,     378.00,     103.54,       0.00,       0.50,     378.00,     378.00,     185.00,     378.00,    1145.44,      19.52,     187.43,       0.00
 51,     384.00,     157.00,       2.00,       0.00,    3035.78,    5861.73,     384.00,     157.49,       0.00,       0.50,     384.00,     384.00,     185.00,     384.00,    1392.14,      36.86,     112.46,       0.00
 52,       3.00,      26.00,       2.00,       0.00,    4600.67,    9212.01,       3.00,      26.50,       0.00,       0.50,       3.00,       3.00,       3.00,       3.00,    1050.40,       0.00,       0.00,       0.00
 53,       5.00,      45.00,       2.00,       0.00,    2740.09,    4950.56,       5.00,      44.53,       0.00,       0.50,       5.00,       5.00,       5.00,       5.00,    1442.25,      58.07,      60.28,       0.00
 65,     369.00,      67.00,       1.00,       0.00,    5700.99,    5700.99,     369.00,      67.00,       0.00,       0.00,     369.00,     369.00,     185.00,     369.00,     233.14,      12.14,     469.45,       0.00
  2,     248.00,      97.00,       2.00,       0.00,    3034.53,    5147.35,     248.00,      97.44,       0.00,       0.50,     248.00,     248.00,     185.00,     248.00,    1309.12,       1.44,    2527.59,       0.00
  4,     273.00,     129.00,       1.00,       0.00,    2538.78,    2538.78,     273.00,     129.00,       0.00,       0.00,     273.00,     273.00,     185.00,     273.00,    1572.55,      34.25,      74.11,       0.00
  5,     277.00,     165.00,       1.00,       0.00,    2743.21,    2743.21,     277.00,     165.00,       0.00,       0.00,     277.00,     277.00,     185.00,     277.00,    1170.80,      10.29,     266.59,       0.00
 15,     353.00,      73.00,       1.00,       0.00,    2449.66,    2449.66,     353.00,      73.00,       0.00,       0.00,     353.00,     353.00,     185.00,     353.00,    1410.12,      33.15,      73.88,       0.00
 17,     380.00,     121.00,       2.00,       0.00,    2851.20,    5076.41,     380.00,     121.46,       0.00,       0.50,     380.00,     380.00,     185.00,     380.00,    1270.03,      22.56,     159.08,       0.00
 20,     384.00,     157.00,       2.00,       0.00,    3914.43,    6538.88,     384.00,     157.43,       0.00,       0.50,     384.00,     384.00,     185.00,     384.00,    1434.83,      27.73,     166.74,       0.00
 21,       3.00,      26.00,       2.00,       0.00,    3501.32,    7372.82,       3.00,      26.52,       0.00,       0.50,       3.00,       3.00,       3.00,       3.00,    1270.31,       0.00,       0.00,       0.00
 28,     108.00,       1.00,       1.00,       0.00,    2807.94,    2807.94,     108.00,       1.00,       0.00,       0.00,     108.00,     108.00,     108.00,     108.00,    1056.45,       0.00,       0.00,       0.00
 36,     275.00,     147.00,       1.00,       0.00,    2585.27,    2585.27,     275.00,     147.00,       0.00,       0.00,     275.00,     275.00,     185.00,     275.00,    1316.85,       5.20,     497.17,       0.00
 40,     288.00,      69.00,       1.00,       0.00,    2803.12,    2803.12,     288.00,      69.00,       0.00,       0.00,     288.00,     288.00,     185.00,     288.00,    1243.35,      40.68,      68.90,       0.00
 41,     294.00,     124.00,       2.00,       0.00,    2511.88,    4725.56,     294.00,     123.52,       0.00,       0.50,     294.00,     294.00,     185.00,     294.00,    1364.26,      31.70,     105.39,       0.00
 46,     311.00,      83.00,       1.00,       0.00,    3033.85,    3033.85,     311.00,      83.00,       0.00,       0.00,     311.00,     311.00,     185.00,     311.00,     959.26,       3.12,     973.64,       0.00
 47,     315.00,     119.00,       2.00,       0.00,    2738.39,    4741.36,     315.00,     118.55,       0.00,       0.50,     315.00,     315.00,     185.00,     315.00,    1330.92,      20.40,     164.35,       0.00
 49,     321.00,     173.00,       1.00,       0.00,    2825.94,    2825.94,     321.00,     173.00,       0.00,       0.00,     321.00,     321.00,     185.00,     321.00,    1251.94,      28.78,      98.19,       0.00
 50,     326.00,      24.00,       2.00,       0.00,    3401.53,    5599.20,     326.00,      23.57,       0.00,       0.49,     326.00,     326.00,     185.00,     326.00,    1286.62,      36.13,     109.58,       0.00
 51,     336.00,     113.00,       1.00,       0.00,    2953.26,    2953.26,     336.00,     113.00,       0.00,       0.00,     336.00,     336.00,     185.00,     336.00,    1306.70,      22.97,     128.54,       0.00
 56,     384.00,     157.00,       2.00,       0.00,    4115.07,    8294.69,     384.00,     157.50,       0.00,       0.50,     384.00,     384.00,     185.00,     384.00,    1025.26,       3.01,    1951.82,       0.00
 57,       3.00,      26.00,       2.00,       0.00,    3132.88,    6250.56,       3.00,      26.50,       0.00,       0.50,       3.00,       3.00,       3.00,       3.00,    1603.99,       0.00,       0.00,       0.00
 59,       9.00,      80.00,       1.00,       0.00,    2616.86,    2616.86,       9.00,      80.00,       0.00,       0.00,       9.00,       9.00,       9.00,       9.00,    1260.61,       2.28,    1147.75,       0.00
 60,      19.00,     170.00,       1.00,       0.00,    2532.06,    2532.06,      19.00,     170.00,       0.00,       0.00,      19.00,      19.00,      19.00,      19.00,    1463.45,      14.13,     179.20,       0.00
 68,     193.00,     184.00,       1.00,       0.00,    2727.75,    2727.75,     193.00,     184.00,       0.00,       0.00,     193.00,     193.00,     185.00,     193.00,    1142.66,       0.00,       0.00,       0.00
 70,     384.00,      99.00,       1.00,       0.00,    5786.20,    5786.20,     384.00,      99.00,       0.00,       0.00,     384.00,     384.00,     185.00,     384.00,     571.93,     132.75,      43.59,       0.00
  1,     219.00,      31.00,       1.00,       0.00,    3329.70,    3329.70,     219.00,      31.00,       0.00,       0.00,     219.00,     219.00,     185.00,     219.00,    1739.98,      71.61,      46.50,       0.00
  2,     242.00,      43.00,       1.00,       0.00,    3411.12,    3411.12,     242.00,      43.00,       0.00,       0.00,     242.00,     242.00,     185.00,     242.00,    1814.01,      13.32,     256.09,       0.00
  3,     269.00,      92.00,       2.00,       0.00,    3503.34,    6557.07,     269.00,      92.48,       0.00,       0.50,     269.00,     269.00,     185.00,     269.00,    1976.63,      15.62,     296.74,       0.00
  5,     275.00,     146.00,       1.00,       0.00,    3555.98,    3555.98,     275.00,     146.00,       0.00,       0.00,     275.00,     275.00,     185.00,     275.00,    1827.16,      37.65,      94.44,       0.00
  6,     277.00,     165.00,       1.00,       0.00,    3699.71,    3699.71,     277.00,     165.00,       0.00,       0.00,     277.00,     277.00,     185.00,     277.00,    1708.61,      84.83,      43.62,       0.00
 15,     384.00,     157.00,       2.00,       0.00,    4202.55,    8484.91,     384.00,     157.50,       0.00,       0.50,     384.00,     384.00,     185.00,     384.00,    2024.39,      72.96,      82.23,       0.00
 16,       3.00,      26.00,       2.00,       0.00,    3749.72,    7107.94,       3.00,      26.48,       0.00,       0.50,       3.00,       3.00,       3.00,       3.00,    2170.88,       0.00,       0.00,       0.00
 22,     384.00,     158.00,       2.00,       0.00,    4020.23,    7923.63,     384.00,     157.51,       0.00,       0.50,     384.00,     384.00,     185.00,     384.00,    1197.49,      75.89,      73.83,       0.00
 23,     198.00,      35.00,       1.00,       0.00,    3295.42,    3295.42,     198.00,      35.00,       0.00,       0.00,     198.00,     198.00,     185.00,     198.00,    1781.97,      67.37,      48.92,       0.00
 27,     256.00,     170.00,       2.00,       0.00,    3820.33,    7568.62,     256.00,     169.50,       0.00,       0.50,     256.00,     256.00,     185.00,     256.00,    1643.77,      54.56,      98.09,       0.00
 28,     259.00,       2.00,       1.00,       0.00,    3231.12,    3231.12,     259.00,       2.00,       0.00,       0.00,     259.00,     259.00,     185.00,     259.00,    1881.73,       0.00,       0.00,       0.00
 30,     267.00,      74.00,       2.00,       0.00,    3319.58,    6717.72,     267.00,      74.50,       0.00,       0.50,     267.00,     267.00,     185.00,     267.00,    1905.77,      49.93,      95.14,       0.00
 31,     271.00,     110.00,       1.00,       0.00,    3514.28,    3514.28,     271.00,     110.00,       0.00,       0.00,     271.00,     271.00,     185.00,     271.00,    1932.54,      20.12,     174.71,       0.00
 32,     277.00,     164.00,       2.00,       0.00,    3374.00,    6699.36,     277.00,     164.50,       0.00,       0.50,     277.00,     277.00,     185.00,     277.00,    1677.47,      10.80,     438.83,       0.00
 46,     332.00,      77.00,       1.00,       0.00,    3301.18,    3301.18,     332.00,      77.00,       0.00,       0.00,     332.00,     332.00,     185.00,     332.00,    1797.38,      45.07,      73.24,       0.00
 51,     347.00,      19.00,       1.00,       0.00,    3187.87,    3187.87,     347.00,      19.00,       0.00,       0.00,     347.00,     347.00,     185.00,     347.00,    1907.70,      46.22,      68.97,       0.00
 55,     380.00,     122.00,       1.00,       0.00,    3250.16,    3250.16,     380.00,     122.00,       0.00,       0.00,     380.00,     380.00,     185.00,     380.00,    1902.49,      60.76,      53.49,       0.00
 59,       3.00,      26.00,       2.00,       0.00,    4252.67,    8547.01,       3.00,      26.50,       0.00,       0.50,       3.00,       3.00,       3.00,       3.00,    1841.40,       0.00,       0.00,       0.00
 60,       9.00,      81.00,       1.00,       0.00,    3392.78,    3392.78,       9.00,      81.00,       0.00,       0.00,       9.00,       9.00,       9.00,       9.00,    1676.28,      69.53,      48.80,       0.00
 63,      49.00,      52.00,       1.00,       0.00,    3434.46,    3434.46,      49.00,      52.00,       0.00,       0.00,      49.00,      49.00,      49.00,      49.00,    1693.64,      51.74,      66.39,       0.00
 66,     384.00,     157.00,       2.00,       0.00,    3833.41,    7299.16,     384.00,     157.48,       0.00,       0.50,     384.00,     384.00,     185.00,     384.00,    1345.90,      70.79,      72.90,       0.00
  2,     223.00,      67.00,       1.00,       0.00,    3824.12,    3824.12,     223.00,      67.00,       0.00,       0.00,     223.00,     223.00,     185.00,     223.00,    1628.57,      51.93,      73.63,       0.00
  3,     227.00,     103.00,       1.00,       0.00,    3646.09,    3646.09,     227.00,     103.00,       0.00,       0.00,     227.00,     227.00,     185.00,     227.00,    1585.32,      57.36,      63.57,       0.00
  6,     263.00,      39.00,       2.00,       0.00,    3255.27,    6187.70,     263.00,      38.52,       0.00,       0.50,     263.00,     263.00,     185.00,     263.00,    1896.44,      11.66,     375.41,       0.00
  8,     315.00,     118.00,       1.00,       0.00,    3484.84,    3484.84,     315.00,     118.00,       0.00,       0.00,     315.00,     315.00,     185.00,     315.00,    1810.17,      68.08,      51.19,       0.00
  9,     317.00,     137.00,       1.00,       0.00,    3171.51,    3171.51,     317.00,     137.00,       0.00,       0.00,     317.00,     317.00,     185.00,     317.00,    1943.18,      65.00,      48.79,       0.00
 12,     342.00,     167.00,       1.00,       0.00,    3266.01,    3266.01,     342.00,     167.00,       0.00,       0.00,     342.00,     342.00,     185.00,     342.00,    1978.62,      54.05,      60.43,       0.00
 13,     347.00,      19.00,       1.00,       0.00,    3353.66,    3353.66,     347.00,      19.00,       0.00,       0.00,     347.00,     347.00,     185.00,     347.00,    1693.72,      80.87,      41.47,       0.00
 14,     357.00,     109.00,       2.00,       0.00,    3772.12,    6918.79,     357.00,     108.53,       0.00,       0.50,     357.00,     357.00,     185.00,     357.00,    1652.46,      56.63,      86.39,       0.00
 16,     370.00,      32.00,       1.00,       0.00,    3086.58,    3086.58,     370.00,      32.00,       0.00,       0.00,     370.00,     370.00,     185.00,     370.00,    1992.53,      35.23,      87.60,       0.00
 19,     384.00,     158.00,       2.00,       0.00,    4998.22,   10458.41,     384.00,     157.48,       0.00,       0.50,     384.00,     384.00,     185.00,     384.00,    1652.07,      63.48,     116.51,       0.00
 20,       3.00,      26.00,       2.00,       0.00,    4546.32,    8693.82,       3.00,      26.48,       0.00,       0.50,       3.00,       3.00,       3.00,       3.00,    1817.31,       0.00,       0.00,       0.00
 21,       9.00,      81.00,       1.00,       0.00,    3402.04,    3402.04,       9.00,      81.00,       0.00,       0.00,       9.00,       9.00,       9.00,       9.00,    1967.74,      61.22,      55.57,       0.00
 22,      17.00,     159.00,       2.00,       0.00,    4033.36,    7374.45,      17.00,     159.47,       0.00,       0.50,      17.00,      17.00,      17.00,      17.00,    1389.70,      30.81,     169.25,       0.00
 27,      76.00,     101.00,       1.00,       0.00,    3352.48,    3352.48,      76.00,     101.00,       0.00,       0.00,      76.00,      76.00,      76.00,      76.00,    1768.35,      57.43,      58.37,       0.00
 28,     101.00,     132.00,       1.00,       0.00,    3348.02,    3348.02,     101.00,     132.00,       0.00,       0.00,     101.00,     101.00,     101.00,     101.00,    1829.62,      23.83,     140.50,       0.00
 29,     291.00,     151.00,       1.00,       0.00,    5861.73,    5861.73,     291.00,     151.00,       0.00,       0.00,     291.00,     291.00,     185.00,     291.00,     454.89,      66.16,      88.59,       0.00
 30,     384.00,     157.00,       2.00,       0.00,    3703.43,    7420.10,     384.00,     157.50,       0.00,       0.50,     384.00,     384.00,     185.00,     384.00,    1375.34,      66.98,      78.34,       0.00
 31,     200.00,      53.00,       2.00,       0.00,    3299.44,    6196.65,     200.00,      53.48,       0.00,       0.50,     200.00,     200.00,     185.00,     200.00,    1815.76,      42.15,     103.95,       0.00
 33,     254.00,     152.00,       2.00,       0.00,    3694.43,    7000.48,     254.00,     151.52,       0.00,       0.50,     254.00,     254.00,     185.00,     254.00,    1638.77,       3.43,    1443.17,       0.00
 38,     288.00,      70.00,       1.00,       0.00,    3253.07,    3253.07,     288.00,      70.00,       0.00,       0.00,     288.00,     288.00,     185.00,     288.00,    1807.39,      72.60,      44.81,       0.00
 41,     296.00,     141.00,       1.00,       0.00,    3370.44,    3370.44,     296.00,     141.00,       0.00,       0.00,     296.00,     296.00,     185.00,     296.00,    1714.20,      20.42,     165.10,       0.00
 42,     298.00,     160.00,       1.00,       0.00,    3907.29,    3907.29,     298.00,     160.00,       0.00,       0.00,     298.00,     298.00,     185.00,     298.00,    1587.97,      19.46,     200.84,       0.00
 44,     319.00,     155.00,       1.00,       0.00,    3677.23,    3677.23,     319.00,     155.00,       0.00,       0.00,     319.00,     319.00,     185.00,     319.00,    1970.46,      40.40,      91.01,       0.00
 45,     324.00,       5.00,       2.00,       0.00,    3614.36,    7623.67,     324.00,       5.52,       0.00,       0.50,     324.00,     324.00,     185.00,     324.00,    1625.43,      55.16,      97.73,       0.00
 48,     338.00,     132.00,       2.00,       0.00,    3131.05,    6086.11,     338.00,     131.51,       0.00,       0.50,     338.00,     338.00,     185.00,     338.00,    1894.46,      13.09,     328.76,       0.00
 51,     359.00,     126.00,       1.00,       0.00,    3836.21,    3836.21,     359.00,     126.00,       0.00,       0.00,     359.00,     359.00,     185.00,     359.00,    1938.56,      17.02,     225.39,       0.00
 54,     368.00,      13.00,       1.00,       0.00,    3720.23,    3720.23,     368.00,      13.00,       0.00,       0.00,     368.00,     368.00,     185.00,     368.00,    1637.78,      73.79,      50.42,       0.00
 55,     374.00,      67.00,       1.00,       0.00,    3901.36,    3901.36,     374.00,      67.00,       0.00,       0.00,     374.00,     374.00,     185.00,     374.00,    1643.99,      48.48,      80.47,       0.00
 59,     384.00,     158.00,       2.00,       0.00,    4999.60,    9696.64,     384.00,     157.51,       0.00,       0.50,     384.00,     384.00,     185.00,     384.00,    1888.29,      59.48,     115.28,       0.00
 60,       3.00,      26.00,       2.00,       0.00,    3770.88,    7129.56,       3.00,      26.48,       0.00,       0.50,       3.00,       3.00,       3.00,       3.00,    2103.99,       0.00,       0.00,       0.00
 65,     166.00,     135.00,       1.00,       0.00,    3568.93,    3568.93,     166.00,     135.00,       0.00,       0.00,     166.00,     166.00,     166.00,     166.00,    1600.62,      29.10,     122.64,       0.00
 67,     387.00,     100.00,       1.00,       0.00,    4774.87,    4774.87,     387.00,     100.00,       0.00,       0.00,     387.00,     387.00,     185.00,     387.00,    1952.62,       0.00,       0.00,       0.00
